user_id,country,age,subscription_type,signup_date,subscription_status,months_inactive,inactive_3_months_flag,ad_interaction,ad_conversion_to_subscription,music_suggestion_rating_1_to_5,avg_listening_hours_per_week,favorite_genre,most_liked_feature,desired_future_feature,primary_device,playlists_created,avg_skips_per_day,,
2395,Germany,27,Premium Family,12-05-2025,Active,0,0,Yes,No,3,3.61,Jazz,Radio,Concert Alerts,Mobile,4,12,,
2396,India,54,Premium Individual,06-11-2025,Active,1,0,Yes,Yes,4,10.85,R&B,Playlists,Social Listening,Smart Speaker,7,5,,
2397,Australia,21,Student,21-02-2023,Active,0,0,Yes,No,1,13.84,R&B,Podcasts,Social Listening,Smart Speaker,11,12,,
2398,Brazil,29,Free,15-01-2023,Active,1,0,No,No,5,8.04,Classical,Offline Mode,Lyrics Translation,Smart Speaker,6,9,,
2399,India,34,Free,28-05-2018,Active,0,0,No,No,3,12.64,Electronic,Daily Mix,Mood-based Auto Playlists,Smart Speaker,6,8,,
2400,Spain,24,Premium Duo,04-12-2022,Active,1,0,No,No,3,10.94,Jazz,Offline Mode,Concert Alerts,Smart Speaker,10,10,,
2401,Germany,35,Student,24-02-2020,Active,8,1,No,No,5,12.87,Country,Offline Mode,Lyrics Translation,Smart Speaker,7,13,,
2402,Mexico,20,Premium Duo,10-07-2021,Active,0,0,Yes,No,1,7.85,Classical,AI DJ,Mood-based Auto Playlists,Smart Speaker,9,8,,
2403,USA,17,Premium Individual,05-07-2022,Active,2,0,No,No,3,13.26,Country,Discover Weekly,Better AI Recommendations,Tablet,9,18,,
2404,Spain,26,Premium Individual,13-08-2025,Active,0,0,No,No,4,9.11,Latin,AI DJ,HiFi Audio,Mobile,6,17,,
2405,France,46,Premium Individual,21-02-2018,Active,1,0,Yes,No,5,11.97,K-Pop,AI DJ,Mood-based Auto Playlists,Smart Speaker,10,13,,
2406,Brazil,39,Premium Family,12-08-2020,Active,0,0,Yes,Yes,3,6.16,Hip-Hop,Podcasts,HiFi Audio,Desktop,11,13,,
2407,Italy,47,Student,27-09-2023,Active,1,0,No,No,3,6.78,K-Pop,AI DJ,HiFi Audio,Smart Speaker,7,14,,
2408,Canada,55,Free,17-07-2025,Active,1,0,Yes,No,3,10.98,Jazz,Radio,Mood-based Auto Playlists,Car System,10,10,,
2409,USA,46,Free,05-06-2020,Active,0,0,Yes,Yes,4,16.39,K-Pop,Podcasts,Concert Alerts,Car System,8,8,,
2410,Germany,35,Free,07-04-2020,Active,0,0,No,No,5,11.38,Pop,Radio,Concert Alerts,Smart Speaker,9,5,,
2411,Mexico,33,Premium Duo,14-02-2023,Inactive,4,1,No,No,4,13.12,Latin,Radio,HiFi Audio,Mobile,11,11,,
2412,Brazil,36,Premium Individual,15-07-2020,Active,2,0,Yes,No,4,2,Indie,Radio,Mood-based Auto Playlists,Tablet,6,8,,
2413,France,42,Premium Individual,11-05-2018,Active,2,0,No,No,4,2.99,Bollywood,Playlists,Social Listening,Car System,6,11,,
2414,UK,37,Student,29-12-2019,Active,0,0,No,No,4,12.04,Classical,Daily Mix,Lyrics Translation,Car System,10,10,,
2415,Australia,17,Free,19-08-2022,Active,0,0,Yes,No,3,10.79,Electronic,Offline Mode,Concert Alerts,Tablet,9,13,,
2416,Germany,26,Free,17-05-2024,Inactive,5,1,Yes,No,5,12.89,Jazz,Radio,Lyrics Translation,Car System,9,7,,
2417,Mexico,16,Premium Individual,03-09-2020,Inactive,3,1,No,No,4,5.85,Pop,AI DJ,Mood-based Auto Playlists,Mobile,9,10,,
2418,UK,54,Free,27-09-2019,Active,2,0,No,No,5,10.72,Classical,Radio,HiFi Audio,Car System,13,10,,
2419,France,54,Premium Duo,22-11-2020,Active,0,0,No,No,3,5.45,Classical,Offline Mode,Better AI Recommendations,Desktop,10,5,,
2420,Australia,51,Student,04-02-2023,Active,1,0,Yes,No,5,14.54,Jazz,AI DJ,Lyrics Translation,Car System,10,16,,
2421,France,40,Free,25-12-2025,Active,4,1,No,No,4,13.11,Pop,Discover Weekly,Mood-based Auto Playlists,Tablet,6,13,,
2422,Australia,51,Free,18-07-2019,Active,2,0,Yes,No,2,13.84,Latin,Playlists,HiFi Audio,Mobile,7,8,,
2423,Australia,33,Premium Duo,09-05-2019,Active,0,0,No,No,4,8.73,Indie,Daily Mix,Lyrics Translation,Tablet,11,5,,
2424,UK,24,Free,01-09-2022,Active,1,0,Yes,Yes,3,8.86,Jazz,Discover Weekly,Lyrics Translation,Desktop,7,13,,
2425,Brazil,24,Student,09-11-2023,Active,2,0,No,No,2,7.98,K-Pop,Playlists,Concert Alerts,Car System,8,15,,
2426,Spain,19,Free,09-07-2024,Active,0,0,Yes,No,5,13.66,R&B,Podcasts,Concert Alerts,Mobile,9,8,,
2427,Australia,26,Free,19-11-2019,Active,0,0,Yes,Yes,5,5.27,K-Pop,Daily Mix,Social Listening,Smart Speaker,12,15,,
2428,Canada,44,Premium Individual,25-11-2018,Active,0,0,Yes,No,3,15.04,Jazz,Playlists,Concert Alerts,Car System,12,10,,
2429,Indonesia,52,Free,02-08-2022,Active,0,0,Yes,No,1,5.59,Jazz,Offline Mode,HiFi Audio,Smart Speaker,3,10,,
2430,Australia,30,Student,03-06-2025,Active,1,0,No,No,5,2.36,Indie,Discover Weekly,HiFi Audio,Tablet,8,7,,
2431,France,33,Premium Individual,10-09-2019,Active,0,0,No,No,4,8.34,Jazz,Radio,Concert Alerts,Car System,9,16,,
2432,India,42,Premium Individual,26-12-2025,Active,1,0,No,No,3,7.39,Hip-Hop,Playlists,HiFi Audio,Car System,7,11,,
2433,Canada,19,Premium Family,24-01-2019,Active,1,0,No,No,5,9.96,Jazz,Offline Mode,Concert Alerts,Desktop,10,14,,
2434,Germany,22,Free,20-11-2022,Active,5,1,No,No,4,11.04,Country,Playlists,Better AI Recommendations,Desktop,15,13,,
2435,Spain,34,Premium Individual,13-03-2018,Inactive,4,1,No,No,4,10.29,Jazz,Discover Weekly,Better AI Recommendations,Tablet,14,10,,
2436,Australia,34,Free,16-10-2018,Active,0,0,No,No,2,5.2,R&B,Lyrics,Concert Alerts,Tablet,9,5,,
2437,Spain,42,Free,19-12-2019,Active,0,0,Yes,No,4,3.19,Country,Lyrics,Social Listening,Car System,15,7,,
2438,Germany,35,Premium Individual,28-10-2018,Active,2,0,Yes,No,5,10.99,K-Pop,Discover Weekly,Mood-based Auto Playlists,Tablet,7,5,,
2439,Brazil,48,Premium Individual,09-06-2025,Active,1,0,Yes,No,3,8.94,Pop,Radio,Concert Alerts,Car System,7,15,,
2440,Mexico,31,Premium Family,16-07-2024,Active,2,0,Yes,Yes,4,21.58,K-Pop,Offline Mode,Mood-based Auto Playlists,Smart Speaker,7,4,,
2441,Indonesia,58,Free,09-08-2023,Active,0,0,No,No,5,10.51,Jazz,AI DJ,Lyrics Translation,Mobile,5,5,,
2442,Mexico,53,Free,13-12-2023,Active,0,0,No,No,5,8.7,Latin,Offline Mode,Better AI Recommendations,Desktop,9,12,,
2443,Brazil,39,Premium Individual,16-08-2025,Active,1,0,No,No,5,9.52,Hip-Hop,Podcasts,Social Listening,Mobile,7,8,,
2444,Indonesia,51,Premium Individual,08-11-2023,Active,9,1,No,No,4,6.36,Hip-Hop,Offline Mode,Social Listening,Smart Speaker,6,7,,
2445,UK,43,Premium Family,29-02-2020,Active,1,0,No,No,2,9.53,Country,Discover Weekly,Concert Alerts,Desktop,9,11,,
2446,India,53,Free,08-11-2018,Inactive,4,1,No,No,3,10.44,Indie,Radio,Concert Alerts,Tablet,18,11,,
2447,Spain,52,Premium Individual,03-11-2020,Active,10,1,No,No,5,15.83,Country,Offline Mode,Better AI Recommendations,Desktop,11,10,,
2448,Germany,27,Premium Individual,14-04-2022,Active,0,0,No,No,4,5.6,Bollywood,Podcasts,Mood-based Auto Playlists,Mobile,9,9,,
2449,Canada,32,Free,05-10-2025,Active,0,0,No,No,3,10.33,Rock,Daily Mix,Better AI Recommendations,Mobile,5,12,,
2450,Italy,39,Premium Individual,20-03-2025,Inactive,3,1,Yes,Yes,4,5.35,Indie,Offline Mode,Better AI Recommendations,Car System,9,12,,
2451,UK,32,Free,16-11-2023,Active,0,0,No,No,5,12.68,Rock,Daily Mix,Concert Alerts,Car System,12,15,,
2452,Brazil,20,Premium Individual,06-08-2025,Active,0,0,No,No,4,2.87,Classical,Lyrics,Social Listening,Car System,8,17,,
2453,Australia,19,Premium Duo,11-11-2025,Active,1,0,No,No,4,16.06,Country,Discover Weekly,Lyrics Translation,Mobile,3,9,,
2454,Mexico,29,Premium Family,31-12-2024,Active,2,0,Yes,No,4,10.5,Hip-Hop,AI DJ,Concert Alerts,Tablet,6,9,,
2455,Germany,36,Premium Duo,15-07-2025,Active,0,0,No,No,5,7.91,Hip-Hop,Podcasts,Better AI Recommendations,Tablet,6,12,,
2456,Indonesia,44,Free,09-02-2018,Active,1,0,No,No,4,7.19,Electronic,AI DJ,Concert Alerts,Smart Speaker,11,10,,
2457,Germany,37,Free,02-05-2023,Active,1,0,No,No,4,3.63,Rock,Playlists,Concert Alerts,Tablet,10,8,,
2458,India,57,Free,08-08-2025,Active,2,0,No,No,5,7.7,Electronic,Playlists,Mood-based Auto Playlists,Tablet,5,8,,
2459,India,45,Premium Family,09-01-2020,Active,0,0,No,No,3,11.24,Pop,AI DJ,Lyrics Translation,Car System,8,13,,
2460,Canada,30,Free,21-08-2021,Active,1,0,No,No,3,13.79,Latin,Daily Mix,Mood-based Auto Playlists,Car System,9,10,,
2461,Mexico,21,Free,30-10-2022,Active,1,0,No,No,3,12.39,K-Pop,Discover Weekly,Lyrics Translation,Car System,10,9,,
2462,Mexico,50,Free,28-04-2020,Active,0,0,No,No,4,8.31,Rock,Daily Mix,Social Listening,Desktop,8,8,,
2463,Mexico,41,Free,03-08-2022,Active,2,0,No,No,5,15.4,Indie,Radio,Concert Alerts,Tablet,6,15,,
2464,Indonesia,30,Premium Family,03-07-2019,Active,1,0,No,No,1,8.43,Hip-Hop,Daily Mix,Lyrics Translation,Desktop,9,14,,
2465,Germany,39,Free,27-02-2022,Active,1,0,No,No,1,7.64,Electronic,Daily Mix,Better AI Recommendations,Desktop,12,12,,
2466,India,58,Student,06-04-2022,Active,0,0,No,No,5,8.94,Hip-Hop,Lyrics,Concert Alerts,Mobile,9,8,,
2467,Germany,39,Premium Duo,18-07-2023,Active,2,0,No,No,1,15.52,Latin,Discover Weekly,Better AI Recommendations,Tablet,6,10,,
2468,Mexico,30,Free,07-06-2019,Active,0,0,No,No,5,11.94,Jazz,Daily Mix,Lyrics Translation,Mobile,5,14,,
2469,Italy,33,Student,05-03-2025,Active,0,0,Yes,Yes,4,3.5,Country,Radio,Lyrics Translation,Smart Speaker,10,17,,
2470,Spain,18,Free,09-04-2019,Active,0,0,No,No,2,9.69,Hip-Hop,Playlists,Social Listening,Mobile,7,9,,
2471,Australia,24,Free,20-09-2023,Active,0,0,No,No,4,18.47,K-Pop,Discover Weekly,Better AI Recommendations,Smart Speaker,2,8,,
2472,Germany,55,Free,22-07-2022,Active,1,0,No,No,3,10.63,Country,AI DJ,Lyrics Translation,Mobile,4,9,,
2473,Indonesia,46,Free,20-09-2022,Active,0,0,Yes,No,5,11.21,Jazz,Lyrics,HiFi Audio,Tablet,6,5,,
2474,Italy,45,Premium Individual,13-07-2024,Active,0,0,No,No,5,12.1,Latin,Offline Mode,Mood-based Auto Playlists,Car System,7,10,,
2475,Brazil,38,Free,22-09-2021,Active,0,0,Yes,No,5,7.72,Hip-Hop,Discover Weekly,Concert Alerts,Smart Speaker,12,10,,
2476,Brazil,43,Student,14-11-2021,Inactive,3,1,No,No,4,14.84,Bollywood,Lyrics,Concert Alerts,Smart Speaker,10,10,,
2477,USA,27,Premium Duo,12-07-2021,Active,1,0,No,No,3,9.84,Hip-Hop,Playlists,Social Listening,Mobile,10,6,,
2478,Brazil,60,Free,28-05-2023,Inactive,11,1,No,No,2,12.66,Country,Podcasts,Social Listening,Mobile,10,14,,
2479,France,26,Free,14-03-2018,Active,1,0,Yes,No,4,15.89,Country,Lyrics,Concert Alerts,Desktop,7,12,,
2480,Germany,39,Free,02-06-2022,Inactive,5,1,No,No,4,8.75,Hip-Hop,Discover Weekly,Better AI Recommendations,Smart Speaker,10,6,,
2481,Australia,34,Premium Family,25-04-2019,Active,2,0,Yes,No,4,10.11,R&B,AI DJ,Better AI Recommendations,Car System,4,8,,
2482,Canada,57,Free,03-03-2024,Active,2,0,No,No,4,7.17,Classical,Discover Weekly,Mood-based Auto Playlists,Tablet,7,10,,
2483,Australia,56,Free,15-04-2020,Active,1,0,No,No,3,11,Country,Daily Mix,HiFi Audio,Car System,12,7,,
2484,Canada,53,Free,15-10-2020,Active,0,0,No,No,4,14.24,Indie,Offline Mode,Mood-based Auto Playlists,Tablet,8,8,,
2485,Germany,39,Premium Individual,15-03-2020,Active,2,0,No,No,3,6.98,K-Pop,Lyrics,Better AI Recommendations,Car System,13,5,,
2486,Spain,57,Free,17-05-2021,Active,0,0,No,No,2,6.23,Bollywood,Lyrics,Better AI Recommendations,Desktop,4,8,,
2487,France,26,Premium Individual,13-11-2020,Active,0,0,No,No,3,5.48,Pop,Discover Weekly,Concert Alerts,Car System,8,8,,
2488,Indonesia,54,Premium Duo,23-09-2018,Inactive,3,1,No,No,5,13.33,Classical,Offline Mode,Social Listening,Tablet,6,12,,
2489,Indonesia,58,Free,07-02-2023,Inactive,4,1,No,No,3,7.51,Classical,Daily Mix,Mood-based Auto Playlists,Tablet,7,10,,
2490,India,18,Student,08-08-2024,Inactive,3,1,No,No,4,7.54,Hip-Hop,Lyrics,Mood-based Auto Playlists,Desktop,13,10,,
2491,Italy,54,Premium Family,23-03-2020,Inactive,7,1,Yes,No,4,9.04,Electronic,Discover Weekly,Better AI Recommendations,Desktop,7,6,,
2492,France,42,Premium Duo,31-12-2023,Active,2,0,No,No,3,7.94,Jazz,Radio,HiFi Audio,Tablet,10,11,,
2493,USA,17,Premium Family,20-02-2026,Active,2,0,Yes,No,5,4.01,Rock,Radio,Mood-based Auto Playlists,Smart Speaker,9,11,,
2494,Italy,27,Premium Duo,14-10-2018,Active,1,0,Yes,No,4,10.57,Jazz,Daily Mix,Lyrics Translation,Desktop,7,14,,
2495,UK,16,Free,18-12-2018,Active,2,0,Yes,No,4,7.99,K-Pop,AI DJ,HiFi Audio,Car System,8,10,,
2496,India,32,Free,13-12-2019,Active,0,0,Yes,Yes,3,10.99,R&B,Lyrics,HiFi Audio,Desktop,6,11,,
2497,UK,31,Premium Individual,22-12-2025,Active,2,0,No,No,4,13.52,Bollywood,Daily Mix,Better AI Recommendations,Mobile,2,12,,
2498,UK,17,Premium Individual,21-03-2018,Active,0,0,No,No,4,15.84,Classical,Playlists,Mood-based Auto Playlists,Smart Speaker,7,9,,
2499,India,21,Free,13-04-2019,Inactive,3,1,No,No,4,8.5,Pop,Playlists,Mood-based Auto Playlists,Smart Speaker,7,6,,
2500,Brazil,28,Premium Individual,29-12-2018,Active,0,0,No,No,4,8.56,R&B,Podcasts,HiFi Audio,Smart Speaker,11,10,,
2501,USA,46,Free,01-09-2019,Active,1,0,No,No,3,6.35,Jazz,Offline Mode,HiFi Audio,Desktop,6,10,,
2502,France,20,Free,05-10-2021,Active,0,0,No,No,3,6.09,Electronic,Daily Mix,Concert Alerts,Desktop,11,9,,
2503,Canada,34,Premium Individual,10-11-2023,Inactive,4,1,Yes,No,5,10.99,Pop,Playlists,Social Listening,Desktop,14,7,,
2504,Australia,46,Premium Duo,06-09-2022,Active,1,0,No,No,3,14.98,Hip-Hop,Lyrics,HiFi Audio,Car System,11,12,,
2505,France,37,Premium Individual,24-11-2020,Active,1,0,No,No,4,2.49,Rock,AI DJ,Better AI Recommendations,Car System,3,4,,
2506,UK,21,Free,14-08-2018,Active,1,0,No,No,2,12.55,K-Pop,Discover Weekly,Social Listening,Mobile,6,16,,
2507,Brazil,21,Premium Individual,17-12-2020,Active,0,0,Yes,Yes,4,8.7,Pop,AI DJ,Concert Alerts,Smart Speaker,7,10,,
2508,Spain,60,Free,17-09-2018,Active,1,0,Yes,No,4,10.16,R&B,Playlists,Better AI Recommendations,Mobile,7,15,,
2509,Germany,24,Free,13-12-2020,Active,0,0,No,No,2,14.19,Pop,Podcasts,Lyrics Translation,Tablet,7,8,,
2510,Indonesia,47,Student,08-09-2021,Inactive,3,1,Yes,No,2,12.81,Electronic,Podcasts,Mood-based Auto Playlists,Smart Speaker,10,13,,
2511,India,28,Premium Individual,01-08-2019,Active,2,0,No,No,1,11.86,Pop,Lyrics,Lyrics Translation,Tablet,11,9,,
2512,UK,51,Premium Individual,14-10-2024,Active,1,0,No,No,5,9.37,Hip-Hop,Playlists,Mood-based Auto Playlists,Desktop,6,11,,
2513,Mexico,25,Premium Individual,29-07-2018,Active,2,0,No,No,3,13.91,Indie,Discover Weekly,HiFi Audio,Tablet,8,15,,
2514,USA,43,Premium Individual,08-10-2025,Active,0,0,No,No,3,10.47,Latin,Daily Mix,Concert Alerts,Smart Speaker,6,11,,
2515,USA,17,Premium Family,27-04-2022,Inactive,4,1,Yes,No,2,10.98,R&B,Playlists,Concert Alerts,Smart Speaker,9,7,,
2516,Mexico,35,Premium Individual,28-07-2020,Active,0,0,No,No,4,8.87,R&B,Offline Mode,Lyrics Translation,Smart Speaker,6,14,,
2517,Brazil,46,Premium Individual,23-10-2018,Active,4,1,No,No,5,14.82,Indie,Radio,Mood-based Auto Playlists,Desktop,6,8,,
2518,Canada,25,Premium Individual,21-01-2019,Active,1,0,Yes,Yes,4,12.01,Bollywood,Playlists,Concert Alerts,Tablet,9,8,,
2519,Germany,44,Premium Individual,23-02-2020,Inactive,4,1,No,No,5,9.02,Rock,AI DJ,Concert Alerts,Mobile,6,13,,
2520,Spain,30,Free,03-04-2023,Active,2,0,Yes,No,4,9.21,Electronic,Offline Mode,Lyrics Translation,Desktop,5,10,,
2521,Mexico,21,Free,24-12-2024,Active,0,0,No,No,3,7.31,Rock,Lyrics,Lyrics Translation,Smart Speaker,3,7,,
2522,Brazil,46,Premium Individual,10-06-2025,Active,2,0,No,No,4,16.01,Electronic,Discover Weekly,Lyrics Translation,Tablet,13,10,,
2523,Canada,16,Free,03-05-2024,Inactive,3,1,Yes,No,4,14.17,Jazz,AI DJ,Concert Alerts,Mobile,7,14,,
2524,Australia,29,Premium Individual,29-02-2020,Active,0,0,Yes,No,4,6.78,K-Pop,Offline Mode,Better AI Recommendations,Desktop,7,11,,
2525,Australia,56,Premium Individual,18-03-2019,Active,0,0,No,No,4,9.68,Indie,Daily Mix,Lyrics Translation,Smart Speaker,14,7,,
2526,Italy,31,Premium Individual,17-02-2023,Active,3,1,No,No,4,7.55,Country,Playlists,Mood-based Auto Playlists,Car System,10,12,,
2527,Canada,48,Free,24-11-2020,Active,1,0,No,No,3,9.46,Classical,Playlists,Social Listening,Tablet,8,13,,
2528,UK,49,Free,01-10-2022,Inactive,3,1,No,No,4,13.75,Indie,AI DJ,Concert Alerts,Smart Speaker,8,14,,
2529,France,37,Free,24-12-2023,Active,2,0,No,No,5,11.93,Indie,Podcasts,Concert Alerts,Tablet,9,11,,
2530,Canada,19,Premium Individual,15-02-2026,Active,3,1,No,No,4,7.86,Rock,Radio,Concert Alerts,Smart Speaker,6,13,,
2531,Mexico,30,Premium Individual,07-05-2018,Active,1,0,No,No,2,4.9,Classical,Playlists,Better AI Recommendations,Desktop,8,8,,
2532,Indonesia,17,Premium Individual,14-02-2026,Active,1,0,No,No,5,4.38,Latin,AI DJ,Social Listening,Tablet,12,9,,
2533,Indonesia,48,Premium Family,24-06-2020,Active,6,1,No,No,3,12.73,Jazz,Playlists,Better AI Recommendations,Tablet,10,11,,
2534,France,29,Student,06-04-2021,Inactive,3,1,No,No,4,11.79,Rock,AI DJ,Better AI Recommendations,Desktop,8,9,,
2535,Brazil,60,Free,05-03-2025,Active,0,0,No,No,3,12.53,K-Pop,Offline Mode,Social Listening,Car System,6,3,,
2536,Indonesia,27,Premium Family,04-02-2023,Active,2,0,Yes,No,5,9.27,Hip-Hop,Playlists,Better AI Recommendations,Desktop,10,11,,
2537,Mexico,35,Free,18-04-2020,Active,2,0,No,No,5,10.32,Hip-Hop,Radio,HiFi Audio,Desktop,8,14,,
2538,Spain,32,Free,06-06-2025,Inactive,4,1,No,No,4,7.32,K-Pop,Podcasts,Lyrics Translation,Mobile,10,9,,
2539,UK,26,Premium Individual,22-06-2019,Active,1,0,No,No,5,12.74,Jazz,Offline Mode,Lyrics Translation,Smart Speaker,5,14,,
2540,Spain,30,Free,12-09-2018,Active,0,0,No,No,5,6.85,Bollywood,Playlists,Concert Alerts,Desktop,6,6,,
2541,Australia,59,Premium Duo,12-03-2023,Active,0,0,Yes,No,5,9.93,Jazz,Podcasts,Concert Alerts,Mobile,7,7,,
2542,India,35,Premium Individual,15-11-2025,Active,0,0,No,No,3,11.71,Hip-Hop,Discover Weekly,Mood-based Auto Playlists,Smart Speaker,12,13,,
2543,Mexico,36,Free,13-06-2022,Active,1,0,No,No,3,8.92,K-Pop,Offline Mode,Better AI Recommendations,Smart Speaker,13,13,,
2544,Indonesia,35,Free,12-11-2023,Active,1,0,No,No,5,13.62,Indie,Lyrics,Social Listening,Smart Speaker,6,13,,
2545,Germany,54,Premium Family,16-08-2018,Inactive,7,1,No,No,5,9.27,Rock,Lyrics,HiFi Audio,Desktop,4,10,,
2546,UK,21,Free,16-07-2021,Active,1,0,No,No,5,6.28,Indie,Lyrics,HiFi Audio,Smart Speaker,5,12,,
2547,Australia,19,Premium Individual,17-04-2021,Active,0,0,No,No,5,8.44,Country,Offline Mode,Social Listening,Smart Speaker,7,19,,
2548,Indonesia,48,Student,24-08-2021,Active,1,0,No,No,5,14.55,Jazz,Radio,Better AI Recommendations,Mobile,5,5,,
2549,UK,25,Premium Individual,26-08-2020,Active,0,0,No,No,4,9.69,Classical,Offline Mode,HiFi Audio,Smart Speaker,10,7,,
2550,Spain,31,Free,19-12-2019,Active,0,0,Yes,No,3,6.98,Pop,Playlists,Social Listening,Mobile,8,17,,
2551,Australia,17,Free,07-03-2023,Active,2,0,No,No,4,8.37,Latin,Lyrics,Better AI Recommendations,Smart Speaker,8,14,,
2552,Germany,48,Premium Individual,20-03-2020,Active,2,0,Yes,No,4,8.97,Electronic,Podcasts,Lyrics Translation,Smart Speaker,5,10,,
2553,Spain,49,Premium Individual,21-01-2026,Active,3,1,No,No,3,2.83,Country,Discover Weekly,Social Listening,Desktop,7,14,,
2554,Canada,59,Free,26-01-2022,Active,0,0,No,No,4,3.18,Classical,Radio,Mood-based Auto Playlists,Tablet,7,16,,
2555,Brazil,46,Student,13-01-2026,Active,3,1,No,No,1,5.39,Jazz,Discover Weekly,Better AI Recommendations,Car System,7,8,,
2556,UK,35,Free,08-12-2023,Inactive,3,1,No,No,4,3.84,Pop,AI DJ,Social Listening,Mobile,9,12,,
2557,India,22,Premium Duo,03-11-2018,Inactive,3,1,No,No,1,15.38,Latin,Daily Mix,Social Listening,Tablet,10,14,,
2558,India,20,Premium Individual,23-05-2025,Active,0,0,No,No,3,12.56,Pop,Radio,Lyrics Translation,Tablet,6,11,,
2559,USA,40,Free,29-12-2024,Inactive,3,1,No,No,3,12.2,R&B,Podcasts,HiFi Audio,Mobile,7,12,,
2560,Mexico,46,Free,27-11-2022,Active,3,1,No,No,3,10.26,Jazz,Podcasts,Social Listening,Car System,6,7,,
2561,Spain,32,Premium Individual,01-10-2018,Active,0,0,No,No,4,8.92,Bollywood,Offline Mode,Lyrics Translation,Tablet,11,12,,
2562,UK,48,Free,01-07-2025,Active,0,0,No,No,5,11.03,Latin,Offline Mode,Lyrics Translation,Smart Speaker,7,11,,
2563,France,46,Premium Individual,27-06-2020,Active,2,0,Yes,No,5,8.5,Country,AI DJ,Social Listening,Smart Speaker,11,8,,
2564,Indonesia,39,Free,27-12-2025,Active,2,0,Yes,No,5,16.37,Bollywood,Lyrics,Mood-based Auto Playlists,Desktop,7,15,,
2565,France,44,Free,01-01-2024,Active,0,0,No,No,3,13.17,Hip-Hop,Radio,Mood-based Auto Playlists,Tablet,10,12,,
2566,Canada,36,Premium Duo,16-02-2026,Active,1,0,No,No,4,9.18,Latin,Podcasts,Social Listening,Car System,9,11,,
2567,Indonesia,45,Premium Individual,09-12-2024,Active,2,0,Yes,Yes,3,6.14,Indie,Daily Mix,Lyrics Translation,Mobile,11,14,,
2568,Spain,56,Free,26-12-2018,Active,0,0,No,No,3,10.75,Electronic,Playlists,HiFi Audio,Tablet,6,6,,
2569,Spain,24,Student,15-02-2021,Active,1,0,No,No,4,7.09,R&B,Daily Mix,Concert Alerts,Car System,17,7,,
2570,UK,51,Student,03-06-2018,Active,0,0,No,No,3,8.94,Indie,Discover Weekly,Social Listening,Smart Speaker,9,4,,
2571,Canada,20,Premium Family,13-06-2019,Inactive,3,1,No,No,3,8.32,Country,AI DJ,Lyrics Translation,Desktop,6,14,,
2572,Germany,59,Premium Family,24-03-2023,Active,1,0,No,No,5,5.17,Latin,Discover Weekly,HiFi Audio,Tablet,7,17,,
2573,Indonesia,18,Premium Duo,11-12-2024,Active,1,0,No,No,2,5.72,Indie,Radio,Lyrics Translation,Desktop,9,7,,
2574,Germany,58,Premium Individual,13-05-2021,Active,1,0,No,No,4,4.21,Bollywood,Lyrics,Mood-based Auto Playlists,Desktop,7,6,,
2575,Germany,58,Free,08-10-2018,Active,1,0,Yes,No,2,7.91,Rock,Offline Mode,Lyrics Translation,Desktop,13,4,,
2576,Australia,21,Free,27-10-2021,Active,0,0,Yes,No,5,9.94,Rock,Discover Weekly,Better AI Recommendations,Mobile,12,6,,
2577,Spain,22,Premium Individual,17-08-2019,Active,2,0,Yes,No,4,13.59,Rock,Podcasts,Concert Alerts,Tablet,11,14,,
2578,USA,19,Premium Individual,11-01-2026,Active,2,0,No,No,2,6.49,Jazz,Daily Mix,Social Listening,Tablet,8,4,,
2579,Australia,34,Free,11-05-2018,Active,1,0,No,No,4,13.45,Bollywood,Daily Mix,Social Listening,Mobile,12,8,,
2580,Germany,24,Premium Individual,08-07-2025,Active,0,0,No,No,5,13.85,Bollywood,Discover Weekly,Mood-based Auto Playlists,Desktop,7,11,,
2581,Australia,22,Free,11-12-2023,Inactive,5,1,No,No,4,14.73,Pop,Daily Mix,Better AI Recommendations,Tablet,6,15,,
2582,Mexico,26,Premium Duo,07-11-2025,Active,0,0,Yes,Yes,5,11.59,Bollywood,Discover Weekly,Concert Alerts,Tablet,12,11,,
2583,Germany,54,Premium Individual,19-12-2023,Active,0,0,No,No,2,9.1,Electronic,Daily Mix,Better AI Recommendations,Smart Speaker,10,7,,
2584,UK,26,Premium Individual,23-07-2022,Inactive,3,1,No,No,5,10.77,R&B,Lyrics,HiFi Audio,Mobile,6,8,,
2585,USA,27,Free,08-09-2020,Active,2,0,No,No,5,10.42,Hip-Hop,AI DJ,Better AI Recommendations,Desktop,6,14,,
2586,UK,43,Premium Individual,04-05-2022,Active,2,0,No,No,3,2.57,Classical,AI DJ,HiFi Audio,Smart Speaker,5,11,,
2587,Germany,37,Free,09-12-2025,Active,1,0,No,No,5,8.03,Country,Discover Weekly,Better AI Recommendations,Tablet,8,7,,
2588,India,23,Premium Duo,24-01-2022,Active,1,0,No,No,4,6.88,Bollywood,Discover Weekly,Concert Alerts,Tablet,11,4,,
